Cust_ID,Age,duration,Min_balance,spend_per_month,job,marital,education
21352,35,78,2438,20535,management,married,university.degree
21353,58,138,51257,24752,retired,married,university.degree
21354,41,88,3459,22656,technician,married,university.degree
21355,58,327,59420,17347,retired,married,university.degree
21356,41,98,1927,11805,management,married,university.degree
21357,52,144,65438,12779,housemaid,married,basic.6y
21358,44,71,2031,18222,housemaid,married,basic.6y
21359,52,106,45608,16344,housemaid,married,basic.6y
21360,38,126,3523,18429,housemaid,married,basic.6y
21361,31,75,49759,6507,technician,single,high.school
21362,31,348,69260,17870,housemaid,single,university.degree
21363,31,132,53069,43047,blue-collar,married,basic.6y
21364,31,191,62389,45749,technician,single,high.school
21365,31,428,46083,14448,technician,single,high.school
21366,34,82,56981,18450,admin.,married,university.degree
21367,43,100,2197,14357,blue-collar,married,basic.9y
21368,26,51,3361,15649,admin.,married,university.degree
21369,35,96,2623,23784,technician,single,high.school
21370,42,48,1329,23250,management,married,university.degree
21371,31,336,41641,12464,admin.,married,university.degree
21372,52,1134,49884,35196,housemaid,married,basic.6y
21373,38,100,3100,21162,technician,married,university.degree
21374,36,81,41680,44342,services,married,professional.course
21375,45,52,3204,23462,admin.,married,university.degree
21376,33,64,46752,46421,technician,married,professional.course
21377,31,41,1511,21898,technician,single,university.degree
21378,42,158,42399,10797,technician,divorced,professional.course
21379,31,51,50540,43877,unemployed,single,university.degree
21380,24,52,2099,15569,retired,married,high.school
21381,47,256,47839,30195,technician,married,professional.course
21382,44,97,1522,18389,entrepreneur,married,basic.9y
21383,47,364,52878,37206,technician,married,professional.course
21384,29,168,43485,43289,technician,single,professional.course
21385,38,138,61192,20364,technician,married,high.school
21386,33,68,45333,22369,technician,married,high.school
21387,51,96,44554,42271,technician,married,professional.course
21388,38,234,53109,38709,technician,married,high.school
21389,37,127,2018,14892,technician,married,high.school
21390,33,181,66997,20352,technician,single,university.degree
21391,46,106,44479,47217,services,married,university.degree
21392,22,112,535,21360,technician,single,professional.course
21393,46,122,54615,30226,services,married,university.degree
21394,30,52,44893,39023,admin.,single,university.degree
21395,30,126,52962,12403,admin.,single,university.degree
21396,37,26,3290,13772,technician,married,university.degree
21397,52,95,69901,7419,management,married,university.degree
21398,52,73,66413,9213,admin.,married,university.degree
21399,26,41,1854,23209,technician,married,high.school
21400,30,365,45247,37194,admin.,single,university.degree
21401,29,63,56919,13964,technician,single,high.school
21402,52,250,44692,38092,admin.,married,university.degree
21403,32,77,1191,17698,housemaid,single,professional.course
21404,25,28,1794,15633,services,married,high.school
21405,25,137,2621,17371,services,married,high.school
21406,35,68,40400,32034,services,married,high.school
21407,28,37,1051,18644,technician,married,professional.course
21408,34,31,1587,11177,unemployed,single,university.degree
21409,30,29,40306,8277,admin.,single,university.degree
21410,35,84,711,15031,technician,married,professional.course
21411,36,50,1120,14331,admin.,married,university.degree
21412,40,124,67314,15243,admin.,married,university.degree
21413,40,117,53908,40609,admin.,married,university.degree
21414,24,101,1759,15605,technician,single,professional.course
21415,24,130,3936,18268,admin.,married,university.degree
21416,43,116,1787,17645,blue-collar,married,basic.4y
21417,39,62,1342,13430,technician,married,professional.course
21418,37,63,1076,14395,technician,married,professional.course
21419,42,193,57425,15499,admin.,married,university.degree
21420,34,227,42552,48097,management,married,university.degree
21421,49,232,59843,7821,blue-collar,married,basic.6y
21422,32,49,3689,12649,technician,married,professional.course
21423,38,34,1201,12674,admin.,married,university.degree
21424,33,97,2625,23775,admin.,married,high.school
21425,40,48,2941,20864,technician,married,professional.course
21426,34,113,3712,12542,entrepreneur,married,basic.4y
21427,33,396,49449,25169,technician,single,professional.course
21428,51,121,67165,18818,management,married,high.school
21429,32,80,2694,19949,unemployed,single,university.degree
21430,45,101,1690,14575,technician,single,professional.course
21431,22,65,3498,19666,technician,married,high.school
21432,37,37,1865,15442,technician,married,high.school
21433,31,106,51216,48879,admin.,single,university.degree
21434,37,40,3806,22356,technician,single,high.school
21435,31,138,59963,12011,admin.,single,university.degree
21436,50,155,53396,47310,self-employed,married,university.degree
21437,30,53,2943,22514,self-employed,married,university.degree
21438,31,338,57841,18573,admin.,single,university.degree
21439,45,72,2458,19743,admin.,single,university.degree
21440,45,104,60471,31300,self-employed,married,basic.4y
21441,44,47,2737,15147,unemployed,single,university.degree
21443,21,93,1541,18636,admin.,divorced,professional.course
21444,35,150,45381,13989,technician,married,high.school
21445,27,95,2103,14589,admin.,divorced,university.degree
21446,22,110,3291,20212,services,married,professional.course
21447,31,130,66859,43405,admin.,single,university.degree
21448,35,603,54262,10845,technician,married,high.school
21449,32,66,48196,5674,admin.,divorced,university.degree
21450,32,240,52152,39910,admin.,single,university.degree
21451,32,109,54765,27289,technician,married,high.school
21452,34,66,2350,11629,technician,single,university.degree
21453,36,217,66069,16477,technician,single,professional.course
21454,51,107,60552,46490,blue-collar,married,basic.9y
21455,32,65,2796,22327,technician,married,professional.course
21456,23,37,3462,18440,technician,single,university.degree
21457,36,61,52912,47730,admin.,divorced,university.degree
21458,26,29,930,23639,services,married,high.school
21459,39,80,46756,25028,technician,divorced,professional.course
21460,31,54,3357,19584,technician,married,high.school
21461,32,171,61978,36714,technician,single,university.degree
21462,23,110,1023,20068,technician,single,university.degree
21463,38,119,64978,36068,admin.,married,university.degree
21464,33,129,51820,6530,technician,married,professional.course
21465,41,152,41434,7011,technician,married,professional.course
21466,41,131,59180,26988,technician,married,professional.course
21467,54,150,68972,6678,admin.,married,high.school
21468,45,128,55388,26699,admin.,married,high.school
21469,47,56,46030,10585,blue-collar,married,basic.6y
21470,47,64,59164,6978,blue-collar,married,basic.6y
21471,24,146,1269,18279,blue-collar,married,basic.9y
21472,25,32,818,23680,blue-collar,married,basic.9y
21473,29,98,538,19262,services,married,high.school
21474,30,312,67051,19622,admin.,single,university.degree
21475,36,231,60906,48955,management,married,university.degree
21476,41,121,42398,44090,admin.,single,university.degree
21477,40,370,48939,18055,technician,married,high.school
21478,31,201,48206,9107,self-employed,married,university.degree
21479,43,145,3788,24372,housemaid,married,basic.4y
21480,33,27,350,17697,admin.,married,university.degree
21481,23,26,1476,24840,technician,single,university.degree
21482,48,1181,50415,24467,admin.,married,basic.9y
21483,48,92,50818,14172,admin.,married,basic.9y
21484,53,1133,57353,42136,management,married,university.degree
21485,37,76,58277,22943,technician,married,high.school
21486,37,41,2694,22195,self-employed,married,university.degree
21487,45,57,2932,16734,technician,divorced,professional.course
21488,33,398,48885,35478,technician,married,high.school
21489,37,46,3291,17543,technician,single,high.school
21490,49,297,43585,31641,management,married,university.degree
21491,32,118,2881,14716,technician,single,high.school
21492,36,127,42669,30770,technician,single,professional.course
21493,33,72,65485,45916,admin.,married,university.degree
21494,50,137,59106,15984,blue-collar,married,basic.6y
21495,44,40,2367,14905,admin.,married,university.degree
21496,32,86,334,24174,technician,married,professional.course
21497,23,132,2126,23232,unemployed,married,university.degree
21498,32,52,226,14807,admin.,divorced,university.degree
21499,44,82,3740,23789,technician,married,university.degree
21500,26,127,922,17161,admin.,divorced,university.degree
21501,33,587,68454,36991,technician,married,professional.course
21502,43,111,60366,34474,admin.,divorced,university.degree
21503,39,38,2454,20655,self-employed,married,basic.9y
21504,32,83,66156,32748,technician,married,university.degree
21505,45,97,49123,35536,self-employed,married,basic.4y
21506,38,87,939,12874,admin.,married,university.degree
21507,37,88,1924,12742,management,married,university.degree
21508,35,112,64940,28934,self-employed,married,university.degree
21509,41,45,337,24879,admin.,divorced,university.degree
21510,28,110,2263,11165,management,married,university.degree
21511,35,112,60156,18755,technician,married,high.school
21512,33,77,3831,22330,management,married,university.degree
21513,42,128,394,23619,technician,married,high.school
21514,35,696,67929,19175,management,married,university.degree
21515,33,66,62295,24574,admin.,married,university.degree
21516,32,114,60333,49950,technician,single,university.degree
21517,42,104,2904,20222,admin.,single,university.degree
21518,29,146,1970,16288,technician,single,university.degree
21519,41,144,2658,15387,management,married,university.degree
21520,59,464,43319,24505,retired,married,basic.9y
21521,45,148,2939,14343,admin.,married,university.degree
21522,28,63,2506,22222,admin.,married,basic.9y
21523,32,645,59265,22069,technician,single,university.degree
21524,38,106,1766,20129,services,married,university.degree
21525,32,473,48319,10793,technician,single,professional.course
21526,50,304,44491,8489,admin.,married,university.degree
21527,29,101,1512,13492,technician,single,high.school
21528,32,264,43207,34206,technician,single,university.degree
21529,44,100,42018,15630,management,married,basic.9y
21530,31,39,426,20667,technician,single,university.degree
21531,41,174,60264,11515,technician,married,professional.course
21532,44,98,2807,14151,technician,married,professional.course
21533,49,128,47154,11812,retired,divorced,professional.course
21534,37,134,2649,15767,admin.,single,university.degree
21535,41,127,47867,35107,technician,married,professional.course
