Age,duration,Min_balance,spend_per_month
34,81,57468,30204
31,180,35608,17660
45,54,10217,44756
35,108,32307,41048
50,84,12779,43421
42,161,69960,27329
33,198,53292,20061
40,262,30060,10685
50,74,66932,8547
37,72,26570,16228
31,23,36802,49162
32,109,35789,40026
35,125,26276,32089
32,12,59764,48504
41,12,21153,22928
37,19,38719,45870
31,87,58676,49199
59,17,27290,28414
33,56,46308,28162
33,80,63898,47771
31,80,59601,23687
37,105,69238,49768
46,75,50589,7461
46,81,10638,39070
40,46,40502,20165
43,94,13047,32262
33,147,12429,34902
38,79,51621,39671
37,126,39259,32350
33,331,17517,30495
46,13,13537,46405
46,16,64655,20591
48,44,20473,43802
32,271,48407,44983
36,86,59121,11673
50,192,30020,32839
46,180,41735,30119
58,54,38877,10972
56,95,48580,12984
57,80,18276,13190
44,82,22965,36437
37,716,49192,34074
57,77,18246,25953
40,14,14685,20027
36,63,60585,45649
48,110,66820,8129
47,59,10513,12225
37,192,23284,9741
58,157,14609,11911
37,535,20835,30049
41,15,15255,12636
37,156,58400,49806
44,452,32723,14514
52,205,13272,31242
40,302,51753,24188
34,99,26519,29146
32,151,11818,24861
30,56,41523,17816
49,54,26783,14791
30,81,12191,31574
35,88,25673,31412
48,122,53240,26637
37,180,31792,21945
35,82,49087,30074
40,49,63154,25744
29,82,53666,29068
37,71,26268,8295
54,121,15256,13211
30,66,12996,23033
53,70,57970,33355
45,105,26226,32654
41,12,56191,26935
47,13,42092,16764
57,327,40984,23094
38,44,38051,13699
32,183,69212,47187
46,82,55550,34488
32,72,30036,44125
46,70,30008,43018
50,20,10123,49262
57,23,18773,20598
30,117,56398,45488
35,28,63648,11699
50,203,39890,43962
53,51,61063,24187
31,22,41880,29809
30,31,14863,36404
46,16,42506,38874
42,2372,10547,19620
39,86,60306,44048
30,308,41721,31036
46,93,67470,45651
57,203,63882,24021
41,68,17325,39125
41,19,23119,40511
31,98,38240,9769
33,9,38255,43042
54,11,14381,5156
58,79,55263,20329
47,144,40263,17634
41,85,57804,29256
38,1126,38266,49333
58,17,44610,33330
30,16,26234,29775
39,276,45290,8946
31,146,26564,18436
48,183,27170,14660
58,156,19983,6892
31,1037,43859,46352
47,507,38729,49934
44,18,60324,24193
38,27,31849,49526
37,17,61964,5930
34,19,49913,45505
32,12,29478,37673
35,32,38301,16600
42,12,39263,9110
45,7,41371,38733
42,715,65838,6543
30,56,15658,39552
32,195,52599,48305
50,95,15586,42883
32,83,16886,31439
32,66,26674,17850
34,8,62014,27255
50,46,61352,33280
38,25,37689,25300
48,85,54105,33221
39,76,56351,40759
45,26,33361,35150
31,958,24698,20201
39,88,36678,5464
29,20,21219,27308
30,50,36584,44204
30,45,18818,26971
35,18,23974,44788
43,248,32318,37897
33,49,34200,9975
45,16,26974,49603
40,258,11548,38217
48,13,44407,12761
39,64,10231,13661
35,104,13214,40512
39,23,34732,6792
35,35,30857,27897
55,16,36028,8259
53,158,15190,13766
56,69,10205,31165
45,77,22525,33111
45,65,55933,21835
45,76,30434,21605
52,31,60698,7701
39,97,24782,5941
37,140,58376,39321
53,131,11152,41713
53,171,31949,33809
60,162,21990,19254
33,289,42390,24831
50,77,66145,13148
33,68,20675,14934
48,42,23423,44984
29,142,53096,23076
31,12,46208,14535
33,402,69050,31908
29,13,54011,46882
30,77,43337,12679
30,35,13378,45519
53,88,13308,9185
59,50,58162,47472
37,54,30547,22251
31,66,41200,24807
32,29,15377,42312
60,259,27181,6975
30,165,43543,34440
33,74,65199,22701
33,90,14228,16514
33,158,17497,43473
30,22,54411,21460
33,44,18835,11981
35,122,60936,44949
53,43,20124,42400
41,172,22397,33605
33,46,31175,28660
31,140,24097,5900
32,59,23373,48188
35,26,53481,39261
59,77,60504,35778
36,45,31999,13220
30,103,43560,42296
44,68,60103,27213
49,99,24969,49857
36,270,57952,49881
53,74,38392,49906
44,214,13070,32091
59,147,65623,40802
44,460,59579,28263
34,114,15907,37197
31,95,65087,39291
48,602,35972,49987
30,13,13329,34371
35,9,68887,41802
45,52,58089,48023
40,142,57480,6585
33,126,59028,44265
51,17,44632,11780
50,15,10929,10528
55,21,13459,8756
41,8,57275,35368
53,48,55036,31335
55,60,65890,39520
34,51,35774,17542
32,70,42142,12455
50,23,68201,42656
39,199,30728,38596
31,12,12956,12424
35,37,37206,9848
39,48,14016,22324
32,159,10339,40585
32,245,64971,32335
34,18,37788,43779
31,189,26615,9496
31,36,11260,33339
60,56,62036,45453
43,62,50004,35176
45,64,46629,41353
32,39,11851,15463
45,133,61535,21841
49,32,11796,25894
49,310,53192,10944
51,24,22763,47236
45,125,47974,15517
30,1109,50299,23347
53,161,43447,30322
32,76,15449,6523
43,24,31542,15477
38,7,46939,46164
32,260,59781,37047
35,136,61765,32365
45,58,34706,6382
43,433,43676,17393
40,247,18818,33575
35,787,40852,48240
33,201,45737,40684
33,89,15409,48625
37,19,45308,36424
29,15,20070,37079
36,55,48383,19679
31,58,37162,7318
58,688,20874,14363
50,160,61094,7563
41,193,44526,36255
34,207,43860,44889
36,106,66838,47687
51,80,31696,30889
55,42,40948,21831
34,65,53053,7425
51,70,25388,26388
45,45,31145,21489
53,150,27706,24807
37,92,51615,43716
41,47,33810,12236
53,59,18723,49573
43,24,44290,32844
31,56,44883,22548
35,105,50941,10938
40,144,54022,44418
48,85,27798,30896
33,57,20263,38429
31,71,30634,41339
29,82,45954,45311
33,162,15174,47237
33,120,43990,45858
50,73,35604,20616
38,247,47466,21868
38,119,15933,13580
29,88,30444,7738
49,114,50947,41389
37,50,23290,47683
31,73,42953,49630
38,62,43496,34203
35,171,13534,25831
33,24,19780,42612
48,21,53472,38854
40,168,21079,47247
45,133,11167,36854
30,183,66480,15157
31,25,65838,19341
45,83,26457,42777
29,41,22131,15478
29,204,27950,48602
48,164,25559,39332
51,150,45498,26445
40,90,41344,7035
34,643,53031,35461
48,131,20334,29433
42,153,24654,9900
42,40,49850,32684
55,80,61772,33122
29,488,40717,20584
29,214,22833,7108
37,204,65833,40305
36,69,49310,49441
34,36,57883,29955
34,108,14060,39978
45,135,22523,38188
54,339,25777,49500
34,462,45178,25849
29,97,30864,22140
59,28,25816,44844
51,179,34579,11890
38,109,37591,36537
45,139,22503,29530
42,103,34852,26385
55,105,41906,25758
43,213,49561,17841
52,112,60833,31264
39,255,51322,39245
53,225,45592,44364
52,131,27758,32257
55,103,16613,8272
32,77,10558,43523
51,159,27538,46776
38,103,49013,13433
49,156,14308,34196
42,81,22755,48767
52,94,26070,7142
38,113,36241,46506
33,94,26730,43107
58,35,17979,11140
33,96,58688,29570
55,96,53558,13745
38,345,67110,29385
29,245,52437,36323
38,79,45388,15920
33,128,60567,8553
33,204,37510,7856
33,156,27622,44157
32,67,45862,31764
59,91,35286,15730
29,58,46640,21172
35,245,42685,9362
30,141,35378,41024
42,71,57378,33316
42,168,32894,30094
42,235,35332,41408
32,136,42929,5029
32,63,50918,48848
44,122,61648,32277
51,137,61448,46659
32,90,34579,24450
33,141,32926,18687
32,107,38276,14833
31,180,31190,7043
46,70,24605,12446
34,96,68292,21311
34,398,27865,41603
43,60,38723,21611
45,130,28246,15098
32,256,61836,18733
41,264,42662,7804
54,95,23745,16950
41,307,38012,8407
41,210,45444,14228
42,77,20726,5443
41,116,50965,46109
45,186,59725,15161
37,115,51622,26483
44,93,29866,10492
49,104,37185,13282
32,85,54401,23283
29,59,43493,8750
39,1028,67172,43373
29,186,56293,42811
50,299,17891,20568
45,161,68120,33955
39,207,47550,42485
31,91,68357,11883
32,133,57221,27193
54,111,35635,33382
38,239,46909,19507
33,38,21811,26019
51,165,55795,9908
32,19,59411,6997
33,436,13991,11848
50,49,47071,37707
38,64,14292,22706
35,511,43905,32413
31,961,63682,34619
34,76,22032,11378
41,124,15052,43628
41,66,39393,17590
33,54,19458,12819
45,29,40087,10759
33,56,35693,30660
32,709,33958,46701
44,95,46674,35581
43,251,61814,48495
33,59,22429,19523
30,398,37158,40178
53,47,68117,29767
38,173,55706,31512
33,69,24392,42576
30,77,48560,45556
53,300,59526,28240
55,94,36864,17265
53,39,14390,8971
40,81,42778,34314
40,18,55210,37355
29,36,20637,35090
60,24,21072,10979
50,70,37792,14380
49,21,33895,37931
31,92,64764,33717
59,162,14681,25778
39,116,60827,20518
59,94,44372,37675
33,58,66395,11032
58,76,53978,48433
30,90,24707,26244
38,14,52671,13265
35,129,47900,14058
32,157,27912,47240
33,145,21859,15906
35,161,14492,46852
48,88,45256,29544
32,122,27796,20141
35,133,10424,6470
35,61,35753,49810
51,10,14312,9066
29,493,45748,22015
47,451,49806,17323
51,86,17772,36943
34,168,16531,15610
29,370,42621,12333
35,93,22437,40099
30,201,42531,35192
51,59,63861,42906
52,85,63431,36338
29,301,57958,31959
60,60,40772,45118
45,27,18727,37773
38,20,43100,18716
53,81,29973,13725
53,74,39933,44986
33,53,36157,29876
33,35,22110,6428
35,117,46946,43678
50,215,50980,5875
31,43,45680,24114
38,73,28573,10473
41,106,10545,9407
33,120,31623,27928
41,51,30807,46844
48,669,26207,22986
45,46,69018,22833
33,127,28190,31263
39,158,40634,46162
45,17,66317,25218
58,68,34742,10788
45,215,60680,29135
41,63,36124,30515
31,27,41995,20051
59,117,44823,6257
51,8,43379,42935
41,6,42729,21680
60,515,46890,9093
59,88,31910,17622
58,89,41991,8383
55,77,21722,32961
44,159,66482,13767
42,103,13149,9043
39,270,43636,34019
56,235,19601,33801
30,223,51376,11257
43,147,12592,42476
27,24,63552,32152
46,3253,63391,48592
42,478,28754,33266
52,164,26578,38405
35,309,51448,26289
35,2429,39780,39774
48,312,17179,15343
41,73,36887,6607
30,718,59068,20801
39,2016,27196,28526
38,39,14461,37965
44,294,22560,46718
59,85,10487,37166
33,37,63380,13681
32,101,28455,46241
59,19,13895,46223
40,144,30948,35862
35,4,27041,27970
56,54,33944,27373
27,187,15535,28162
41,49,65885,29675
30,676,44830,39542
36,157,68114,9491
56,73,10724,37364
43,181,45936,30438
48,98,63638,30685
37,313,46132,11399
36,41,39879,44053
25,301,49402,13774
39,171,10739,49719
39,112,38474,35742
58,12,46590,22991
38,97,49906,7242
26,5,44958,49455
46,376,26282,18989
29,150,53250,19148
32,27,57396,33860
31,131,17400,41744
49,51,66503,42266
26,251,61825,13588
27,3284,35903,13543
31,125,12803,23571
43,10,55662,47385
45,141,62701,34803
31,154,42138,19986
34,135,38613,45645
27,540,15040,15798
33,454,40644,6799
33,171,15067,7135
49,11,28347,46205
30,313,33487,19822
33,167,59935,6249
34,266,36638,40348
36,248,46231,11591
56,234,56758,49546
31,154,33098,30101
34,160,29383,43330
58,81,30046,26696
38,227,22841,20556
42,615,35692,30628
33,18,28553,20629
31,44,66211,36876
33,98,46607,48279
30,95,44583,20629
25,5,55379,39180
32,399,52973,24507
32,15,13745,8612
57,21,52763,29977
48,217,47888,39473
30,465,12850,26151
50,209,33052,24913
30,6,58459,31853
45,169,10686,30369
36,449,36446,38725
57,5,14487,6132
25,268,47905,13781
39,204,66092,36194
27,669,27361,14989
33,68,15886,45325
47,23,66739,18698
41,234,58273,19176
30,26,30251,10768
29,150,19839,16913
32,132,68856,8785
31,115,46087,23029
29,453,33764,41399
43,83,44972,34167
32,1239,30535,34999
33,4918,61932,22041
27,125,56636,22284
24,107,69861,23319
47,145,57629,25466
46,98,41371,18222
58,248,12578,47728
47,74,49899,15854
43,133,21857,40853
57,119,40843,38539
32,486,59888,35330
33,158,52363,20687
36,114,56213,31400
58,139,18381,6799
53,320,23793,23522
37,129,58573,11076
48,24,56745,27795
46,238,16552,32705
37,119,13341,7698
33,109,38271,30717
18,75,41463,10034
33,168,11442,36349
27,72,69940,13845
29,86,48872,16393
50,45,64628,46065
42,90,28478,11028
40,160,31137,33911
39,51,65657,24482
37,132,36684,19352
35,160,39919,13474
35,24,23066,22205
34,179,31809,42724
57,76,43649,29725
34,101,65272,45137
42,200,25780,27513
42,212,14942,40107
56,92,20894,35583
56,156,32097,30051
40,53,36507,37951
52,215,40590,20825
50,238,33699,33403
42,128,21659,24532
55,98,57076,5367
41,238,50676,16102
48,82,12200,37086
34,303,18854,25810
48,51,50762,49369
57,221,57467,42907
32,80,33933,6770
44,130,45511,34971
51,324,16587,44484
35,139,65146,43866
44,669,49104,39761
52,161,27489,11339
49,80,39572,36403
49,108,14573,46422
41,163,63174,13015
52,147,32345,21495
42,252,55275,18051
35,113,57539,39951
54,375,43488,6999
35,121,44488,7247
40,52,66562,23413
51,81,11185,34082
58,70,18052,12854
37,64,16133,19265
41,176,13353,12446
44,115,13584,38218
40,550,28927,31571
45,75,21596,8258
36,57,27980,14066
36,68,37433,49837
36,59,44165,5657
36,55,20973,27358
38,61,32524,33651
38,113,40370,46575
50,134,33126,48112
46,123,60069,22179
41,297,41204,44646
41,353,34286,9983
40,146,61878,33521
57,59,65216,9649
46,210,58559,34128
50,120,29953,20202
34,92,37990,6360
46,595,11619,47959
35,57,56153,22486
43,118,28588,17057
54,78,49275,20382
52,74,18693,17591
46,219,37795,27470
42,93,63231,34361
37,387,61140,21098
42,178,16109,12248
37,433,38271,39744
51,69,34134,6958
50,223,43716,15169
54,178,59485,19310
43,75,47137,9005
43,92,23955,26183
31,396,59431,36682
47,334,60990,15861
38,64,24105,16007
55,236,64637,23769
55,142,43519,35638
44,231,60568,5283
39,44,57210,29003
38,376,29912,6937
39,85,39174,38620
40,56,48413,17105
55,389,35353,41859
53,64,24791,14902
42,44,19393,22503
53,126,33704,12937
51,65,38859,14181
49,265,68294,5703
41,49,60258,31277
48,219,28707,10172
41,155,37223,19487
55,81,26204,37163
45,89,63519,33945
55,1077,34483,25634
49,192,68847,49969
55,1303,41575,39256
48,564,31706,26899
52,79,39168,18160
55,288,17899,35538
38,99,52214,44194
39,33,36831,43843
39,125,16309,19652
33,214,68273,13722
40,121,67018,25662
52,40,34939,18723
41,57,23801,15680
48,76,15076,10916
40,364,24462,33311
39,63,26856,7915
29,378,55144,44745
39,151,39620,38580
51,81,13957,13567
51,89,15281,34936
41,479,39651,26224
38,68,18003,35032
41,108,51596,18194
30,135,39839,12439
32,302,56928,48085
31,90,46230,26958
35,38,49380,12179
54,77,60648,17524
35,81,41260,47179
42,127,49070,35100
58,114,26115,36857
55,70,50169,29780
43,55,45886,29597
37,79,36586,34673
54,238,47975,26360
43,179,40510,41541
55,120,49050,33742
36,84,44259,48300
48,309,51532,35866
39,130,32546,14511
36,38,68885,29155
40,70,17173,49427
47,70,28219,49941
34,110,63405,40076
36,206,23777,22178
36,160,11354,16413
42,176,60119,47286
42,85,46299,7170
39,483,57626,12544
36,292,65990,17180
31,68,38524,27486
50,105,17119,42036
39,107,65904,9759
48,112,58561,8178
35,70,66800,28690
45,58,32432,27556
39,97,49122,47568
54,55,14806,13287
45,150,12515,44145
45,149,63173,41861
37,96,68455,31669
39,112,35230,49058
57,40,67564,20803
50,58,64889,25027
49,259,42079,41650
46,119,37656,17969
40,16,13396,17550
45,527,41356,44873
42,94,63600,23146
30,88,60600,19155
42,140,27178,33219
42,149,17243,19539
42,76,37961,26531
44,124,62501,15889
46,90,23267,43109
51,96,34061,5200
42,109,58376,15617
45,591,65064,12286
38,508,37402,41174
38,99,55296,42912
49,118,54857,34097
40,80,46567,35605
49,165,26578,31939
50,93,56235,14210
41,64,60789,38172
53,545,34994,5905
48,434,39213,43174
51,346,37932,6341
42,164,40977,17410
39,407,44541,31144
46,61,31346,28981
48,191,60157,22230
46,110,60839,28730
54,56,50670,37681
31,412,57865,28288
54,193,18099,38956
44,180,59187,32481
51,1070,57801,20049
45,349,57891,21440
31,266,48106,46117
55,330,46485,5459
54,59,15782,13417
46,132,51352,19420
53,125,68600,30219
38,435,24534,16481
42,1606,38318,20593
54,216,43642,26167
41,59,57671,37133
35,214,15327,31301
46,78,51821,17140
45,275,16237,44241
36,279,43506,34732
46,173,27915,9831
51,89,39520,45768
40,215,41491,45343
47,53,47208,11205
40,890,48238,13997
52,161,32465,47325
47,97,24459,26508
45,581,61649,21146
46,116,34528,16818
34,155,68966,29966
37,70,25284,34515
36,41,39433,24865
36,104,44225,33932
49,27,28748,14126
52,578,34841,48994
52,534,22777,9669
56,52,60213,33059
53,62,55971,30144
53,169,51041,18017
40,52,60863,29457
39,66,13783,25538
54,310,33313,6184
43,150,62197,7933
58,34,24116,10219
58,49,30358,28871
31,213,44324,36251
30,104,54232,46099
37,386,24617,12464
58,73,16935,45645
47,58,68620,5335
47,138,68980,32777
38,64,46760,32065
38,112,35673,5956
38,80,42885,11643
35,42,63386,6200
56,74,40621,13566
37,148,13267,17327
44,164,13176,28215
52,67,38972,45326
52,147,50140,46502
43,190,67028,9441
43,294,41725,9951
45,86,59539,13575
45,96,33121,41785
51,113,54371,48545
37,372,39307,49578
35,49,13922,28747
55,68,27030,39965
54,94,53677,23044
42,103,63535,16169
39,60,22319,25764
31,257,40345,29971
52,89,38931,39505
39,190,51630,32944
36,77,61706,17366
58,104,46083,42048
42,651,29082,22267
52,68,55906,17108
40,205,65152,23712
43,42,30104,35023
52,98,24900,11047
42,73,11993,24735
42,55,23524,35312
50,186,12415,28761
33,69,66247,47664
41,121,29542,49298
50,249,33964,18051
50,336,42554,28157
45,73,67202,25518
37,55,36953,20456
42,657,50392,33325
35,345,41489,7629
43,65,68499,13256
57,62,23837,15760
50,77,19344,39568
50,102,35269,44464
32,137,46285,20499
34,2462,34753,32994
30,213,64148,25916
45,696,66749,28402
50,1449,13898,28106
45,188,47795,5192
36,391,20025,45258
54,56,52527,30287
46,77,19953,19325
32,160,66888,22320
39,407,17677,34813
36,406,40774,21338
47,104,32479,8217
31,560,55549,29029
46,168,43969,5677
54,167,25573,40838
45,623,17339,25552
39,102,12988,5329
39,71,49692,20033
36,264,67496,23924
50,199,29763,7422
49,96,57427,36242
52,529,33558,20099
36,64,69155,44298
46,165,36420,14692
46,141,54729,45103
33,94,31277,10128
36,499,63568,21022
46,64,30640,17485
43,107,40606,18475
56,76,61975,28728
38,1081,50344,16497
36,251,65192,31168
33,101,67225,40017
46,504,50565,32578
40,111,54459,22247
42,215,50024,19513
46,622,54349,12756
40,325,63464,35889
53,181,17715,22127
53,166,54016,25068
