,Cust_ID,Age,duration,Min_balance,spend_per_month,job,marital,education,dbscan_labels
14919,16759,36,221,59571,33793,blue-collar,single,basic.9y,0
14920,16760,44,369,53894,46871,blue-collar,married,basic.9y,0
14921,16761,32,141,49497,12143,admin.,single,high.school,0
14922,16762,43,27,3155,24493,blue-collar,married,basic.9y,1
14923,16763,41,70,2412,14906,admin.,single,basic.9y,2
14924,16764,47,678,50121,19068,services,divorced,basic.9y,0
14925,16765,44,101,64562,19765,admin.,married,high.school,0
14926,16766,24,171,48394,19521,student,single,high.school,0
14927,16767,23,132,347,14354,technician,married,professional.course,1
14928,16768,39,72,45224,14535,admin.,married,university.degree,0
14929,16769,31,59,1486,23610,technician,single,professional.course,3
14930,16770,41,61,40074,30147,technician,divorced,high.school,0
14931,16771,25,82,1848,22471,technician,divorced,high.school,4
14932,16772,37,74,1222,16120,admin.,single,high.school,2
14933,16773,32,72,98,20307,self-employed,married,high.school,1
14934,16774,24,237,40653,18599,blue-collar,single,basic.9y,0
14935,16775,41,357,48548,38703,technician,divorced,high.school,0
14936,16776,24,449,60803,27019,blue-collar,single,basic.9y,0
14937,16777,23,44,2885,18959,blue-collar,single,basic.9y,2
14938,16778,38,356,46177,17086,entrepreneur,married,professional.course,0
14939,16779,27,204,46828,21409,blue-collar,single,basic.9y,0
14940,16780,37,71,55267,26070,admin.,single,high.school,0
14941,16781,35,139,2195,13601,technician,married,professional.course,1
14942,16782,35,120,388,19325,admin.,married,high.school,1
14943,16783,39,733,60867,33305,admin.,married,university.degree,0
14944,16784,40,134,448,12532,self-employed,married,high.school,1
14945,16785,43,119,54135,24602,admin.,married,high.school,0
14946,16786,40,79,56685,18067,self-employed,married,high.school,0
14947,16787,27,808,53512,38167,blue-collar,single,basic.9y,0
14948,16788,26,67,474,16367,technician,single,university.degree,3
14949,16789,43,507,59682,46833,admin.,married,high.school,0
14950,16790,29,71,340,13490,admin.,married,university.degree,1
14951,16791,35,127,739,24997,blue-collar,married,high.school,1
14952,16792,28,1080,53978,39915,technician,married,basic.9y,0
14953,16793,36,137,335,24639,blue-collar,married,high.school,1
14954,16794,35,147,774,12966,services,married,high.school,1
14955,16795,21,124,3919,19565,blue-collar,single,basic.9y,2
14956,16796,31,86,743,18447,admin.,single,university.degree,3
14957,16797,31,96,931,12451,services,married,high.school,1
14958,16798,32,240,55971,12300,entrepreneur,married,high.school,0
14959,16799,33,86,1473,24239,student,single,basic.9y,2
14960,16800,36,115,3947,12831,admin.,married,university.degree,1
14961,16801,25,132,3974,17810,self-employed,married,high.school,1
14962,16802,39,46,1565,24621,blue-collar,married,basic.4y,1
14963,16803,24,471,40237,8835,blue-collar,single,basic.9y,0
14964,16804,35,80,59631,6752,technician,married,professional.course,0
14965,16805,48,137,44069,27387,services,divorced,high.school,0
14966,16806,35,133,130,18162,blue-collar,married,basic.9y,1
14967,16807,31,881,45864,38620,services,single,high.school,0
14968,16808,47,255,55060,5039,housemaid,divorced,basic.4y,0
14969,16809,59,251,46654,40846,entrepreneur,married,university.degree,0
14970,16810,23,141,3730,12326,housemaid,divorced,basic.4y,4
14971,16811,32,891,40397,28596,services,married,basic.4y,0
14972,16813,29,68,3612,16438,housemaid,divorced,basic.4y,4
14973,16814,48,200,65306,45730,services,divorced,high.school,0
14974,16815,36,113,41,14715,blue-collar,single,basic.4y,2
14975,16816,38,157,67926,43539,entrepreneur,married,university.degree,0
14976,16817,22,32,2516,19330,blue-collar,single,basic.9y,2
14977,16818,39,333,61521,6213,admin.,single,university.degree,0
14978,16819,31,153,64591,36760,blue-collar,single,basic.4y,0
14979,16821,32,91,1853,17044,blue-collar,divorced,basic.9y,4
14980,16822,35,56,59118,12979,blue-collar,married,basic.4y,0
14981,16823,45,71,162,16899,services,married,university.degree,1
14982,16824,44,102,410,22855,admin.,married,basic.9y,1
14983,16825,28,125,41898,44496,blue-collar,divorced,basic.9y,0
14984,16826,35,580,42559,31784,entrepreneur,single,university.degree,0
14985,16827,27,48,2177,23804,blue-collar,married,basic.6y,1
14986,16828,30,121,704,11006,admin.,single,basic.9y,2
14987,16829,30,742,51040,37366,admin.,single,high.school,0
14988,16830,49,80,68465,9975,admin.,married,university.degree,0
14989,16831,31,42,1583,12675,blue-collar,single,basic.6y,2
14990,16832,28,98,1722,11134,admin.,married,university.degree,1
14991,16833,29,80,2475,17432,blue-collar,married,basic.6y,1
14992,16834,27,295,67038,30165,blue-collar,single,basic.9y,0
14993,16835,35,181,41941,45567,blue-collar,married,basic.4y,0
14994,16836,34,137,441,23116,management,married,university.degree,1
14995,16837,24,171,51676,29619,blue-collar,married,basic.9y,0
14996,16838,42,86,1047,19599,blue-collar,married,basic.9y,1
14997,16839,51,578,47027,27157,blue-collar,married,basic.4y,0
14998,16840,28,131,3553,11266,admin.,single,high.school,2
14999,16841,33,299,57235,31809,blue-collar,married,basic.6y,0
15000,16842,26,588,49881,33674,admin.,married,university.degree,0
15001,16843,44,145,44586,26718,admin.,single,basic.9y,0
15002,16844,37,121,1168,12444,blue-collar,married,basic.6y,1
15003,16845,38,50,2863,16689,technician,single,university.degree,3
15004,16846,23,129,45852,45074,services,single,high.school,0
15005,16847,25,208,65947,5381,services,single,high.school,0
15006,16848,29,72,2795,23900,admin.,single,high.school,2
15007,16849,25,292,57257,31783,technician,single,professional.course,0
15008,16850,39,108,1479,16890,technician,single,high.school,2
15009,16851,39,222,65719,26161,blue-collar,married,basic.4y,0
15010,16852,22,129,1528,20160,admin.,single,basic.9y,2
15011,16854,41,35,22,14017,blue-collar,married,basic.9y,1
15012,16855,39,58,1846,21068,services,married,high.school,1
15013,16856,31,38,1312,23632,admin.,married,high.school,1
15014,16857,32,107,62472,12929,admin.,married,high.school,0
15015,16858,35,332,51722,6086,services,married,high.school,0
15016,16859,25,132,44996,27063,blue-collar,married,basic.9y,0
15017,16860,30,50,2852,12369,retired,married,basic.4y,1
15018,16861,27,58,122,15191,housemaid,divorced,basic.4y,4
15019,16862,32,91,66490,37767,blue-collar,married,basic.9y,0
15020,16863,26,149,48165,45742,housemaid,married,basic.4y,0
15021,16864,28,392,54234,19334,blue-collar,married,high.school,0
15022,16867,44,34,1535,24254,blue-collar,married,professional.course,1
15023,16868,36,125,2360,21859,services,single,university.degree,3
15024,16870,30,213,45091,11792,blue-collar,single,basic.4y,0
15025,16871,30,195,50687,29508,services,single,university.degree,0
15026,16872,32,27,3067,19027,management,married,university.degree,1
15027,16873,30,474,53234,28428,services,married,high.school,0
15028,16874,29,231,54029,17683,admin.,single,high.school,0
15029,16875,31,936,69479,31116,admin.,single,high.school,0
15030,16876,39,690,64954,14201,technician,single,professional.course,0
15031,16877,45,112,701,24572,admin.,single,basic.9y,2
15032,16878,40,1089,42875,38207,admin.,single,basic.9y,0
15033,16879,44,312,47479,42157,management,single,high.school,0
15034,16880,30,211,64034,6186,management,single,university.degree,0
15035,16881,28,77,1300,19058,technician,single,high.school,2
15036,16882,42,140,1843,24550,blue-collar,married,basic.4y,1
15037,16883,43,86,3226,16084,technician,married,professional.course,1
15038,16884,25,90,2449,13144,admin.,single,university.degree,3
15039,16885,26,71,64960,32079,admin.,single,university.degree,0
15040,16886,46,862,53840,32075,blue-collar,divorced,basic.9y,0
15041,16887,28,47,1336,18585,entrepreneur,divorced,high.school,4
15042,16888,44,134,2588,22495,services,divorced,high.school,4
15043,16889,45,35,2617,17289,admin.,single,high.school,2
15044,16890,30,38,429,20476,services,single,high.school,2
15045,16891,29,1130,64977,23229,admin.,single,university.degree,0
15046,16892,24,98,116,12126,admin.,married,basic.9y,1
15047,16893,26,509,66783,47958,services,single,high.school,0
15048,16894,27,81,517,23557,services,single,high.school,2
15049,16895,30,132,1133,19509,admin.,single,high.school,2
15050,16896,33,1342,47010,8720,services,married,high.school,0
15051,16897,44,87,2006,14772,technician,married,high.school,1
15052,16898,30,142,3714,23215,services,divorced,high.school,4
15053,16899,22,56,299,22684,admin.,married,high.school,1
15054,16900,46,306,67450,46610,services,married,high.school,0
15055,16901,25,354,49182,14518,entrepreneur,single,professional.course,0
15056,16902,21,95,1454,17653,admin.,single,university.degree,3
15057,16903,39,150,2354,19225,entrepreneur,married,basic.9y,1
15058,16904,37,87,51454,17108,admin.,single,high.school,0
15059,16905,28,30,766,14045,blue-collar,married,basic.6y,1
15060,16906,44,95,3277,15124,services,married,high.school,1
15061,16907,33,107,2843,13760,admin.,divorced,university.degree,4
15062,16908,37,157,50985,23840,admin.,married,high.school,0
15063,16909,46,181,51301,32214,services,married,high.school,0
15064,16910,41,118,2467,23587,admin.,divorced,university.degree,4
15065,16911,31,199,63980,25596,blue-collar,married,basic.9y,0
15066,16912,40,49,970,16084,blue-collar,married,basic.4y,1
15067,16913,28,1002,40350,13140,technician,single,professional.course,0
15068,16914,30,833,66003,7596,management,married,university.degree,0
15069,16915,39,452,50569,44713,technician,single,professional.course,0
15070,16916,43,65,2460,15531,services,divorced,high.school,4
15071,16917,43,35,125,23568,unemployed,married,basic.9y,1
15072,16918,57,564,42300,44182,admin.,married,university.degree,0
15073,16919,42,125,1640,21610,admin.,married,high.school,1
15074,16920,43,250,46523,9983,admin.,married,high.school,0
15075,16922,48,313,50757,8390,services,divorced,high.school,0
15076,16923,33,128,1217,16602,student,single,university.degree,3
15077,16924,25,119,2830,19119,management,married,university.degree,1
15078,16925,43,227,69143,18749,blue-collar,married,basic.9y,0
15079,16926,24,132,3798,18620,blue-collar,single,basic.9y,2
15080,16928,23,95,3675,13354,admin.,married,high.school,1
15081,16929,44,162,66968,26819,blue-collar,married,basic.9y,0
15082,16930,42,91,3208,24554,blue-collar,married,basic.9y,1
15083,16931,21,78,488,13282,admin.,married,university.degree,1
15084,16933,35,59,57114,45204,blue-collar,single,basic.4y,0
15085,16934,32,45,498,13316,admin.,married,high.school,1
15086,16935,33,109,3046,24488,blue-collar,married,basic.4y,1
15087,16936,45,26,3794,22714,admin.,married,university.degree,1
15088,16937,37,110,1172,22574,blue-collar,single,basic.9y,2
15089,16938,25,85,2885,19898,admin.,married,university.degree,1
15090,16939,28,37,1814,22524,technician,divorced,professional.course,4
15091,16940,30,173,65914,19382,blue-collar,married,basic.6y,0
15092,16941,49,86,67287,41639,management,married,university.degree,0
15093,16942,32,130,42842,35951,blue-collar,married,basic.4y,0
15094,16943,39,84,2784,16055,admin.,single,basic.9y,2
15095,16944,32,45,752,11546,blue-collar,married,basic.9y,1
15096,16946,32,135,2993,16834,blue-collar,single,basic.6y,2
15097,16949,33,482,49289,28567,admin.,divorced,high.school,0
15098,16950,27,21,42768,43717,blue-collar,single,basic.9y,0
15099,16951,55,240,49532,27405,technician,married,professional.course,0
15100,16952,23,95,2802,12585,management,married,university.degree,1
15101,16953,35,88,57704,10533,entrepreneur,single,university.degree,0
15102,16954,27,150,48989,40360,admin.,single,university.degree,0
15103,16955,45,39,2311,22828,housemaid,married,basic.4y,1
15104,16956,36,185,47102,5539,services,married,high.school,0
15105,16957,37,167,68802,14717,blue-collar,single,basic.9y,0
15106,16958,45,44,3785,12741,technician,married,basic.9y,1
15107,16959,27,86,69737,30600,admin.,single,university.degree,0
15108,16960,23,34,66811,19695,admin.,single,high.school,0
15109,16961,36,105,57158,7847,admin.,married,university.degree,0
15110,16962,37,44,3693,21656,services,married,basic.4y,1
15111,16963,31,53,35,19462,housemaid,single,basic.9y,2
15112,16964,32,549,61693,25699,admin.,married,high.school,0
15113,16965,36,119,3951,22440,blue-collar,married,basic.4y,1
15114,16966,33,93,2537,22062,admin.,single,high.school,2
15115,16967,44,141,1834,12541,technician,single,professional.course,3
15116,16968,45,99,338,15271,blue-collar,married,basic.4y,1
15117,16969,39,38,1168,17911,technician,married,professional.course,1
15118,16970,41,41,2654,23474,admin.,single,high.school,2
15119,16971,22,29,460,16147,admin.,married,high.school,1
15120,16972,36,147,63923,26062,blue-collar,married,high.school,0
15121,16973,30,100,52417,12368,management,single,university.degree,0
15122,16974,33,145,57798,12104,admin.,married,university.degree,0
15123,16975,25,184,41053,17856,admin.,single,high.school,0
15124,16976,33,111,54385,34736,blue-collar,married,basic.6y,0
15125,16977,34,132,955,23854,blue-collar,single,basic.9y,2
15126,16978,29,314,62587,42496,retired,single,basic.4y,0
15127,16979,45,135,147,12026,services,single,high.school,2
15128,16980,48,54,47147,10509,blue-collar,married,basic.9y,0
15129,16981,25,74,3716,22391,blue-collar,single,basic.9y,2
15130,16982,45,98,63923,43195,blue-collar,married,basic.4y,0
15131,16983,49,97,58700,32824,admin.,married,university.degree,0
15132,16984,24,722,45477,21228,admin.,single,high.school,0
15133,16985,22,149,1398,20934,services,married,high.school,1
15134,16986,29,79,1447,20190,technician,married,basic.6y,1
15135,16987,31,78,69927,12918,blue-collar,single,high.school,0
15136,16988,28,98,2710,11226,admin.,divorced,high.school,4
15137,16989,39,41,3477,16090,retired,married,professional.course,1
15138,16991,28,28,247,21932,services,married,high.school,1
15139,16992,42,72,2914,12568,retired,divorced,basic.4y,4
15140,16993,28,72,60744,35292,admin.,single,high.school,0
15141,16994,42,125,42883,26019,admin.,single,university.degree,0
15142,16995,35,110,295,16207,admin.,single,high.school,2
15143,16996,38,85,60752,20685,blue-collar,divorced,basic.4y,0
15144,16997,44,156,50414,46048,blue-collar,married,professional.course,0
15145,16998,44,181,68236,15907,blue-collar,married,professional.course,0
15146,16999,35,54,2920,24828,unemployed,married,high.school,1
15147,17000,33,80,2696,11134,technician,single,high.school,2
15148,17001,33,83,2924,21828,services,single,high.school,2
15149,17002,54,152,63670,32681,retired,divorced,university.degree,0
15150,17003,57,87,68080,20836,housemaid,divorced,basic.6y,0
15151,17004,37,46,45428,49045,admin.,married,university.degree,0
15152,17005,31,17,42647,35455,admin.,single,high.school,0
15153,17006,41,58,1147,13434,blue-collar,single,basic.6y,2
15154,17007,28,261,64843,48331,technician,married,professional.course,0
15155,17008,40,129,1770,14468,services,single,high.school,2
