Age,duration,Min_balance,spend_per_month
29,179,67548,34273
44,59,110,20688
45,834,61884,30037
52,26,48440,16335
22,136,1238,15669
46,113,67646,27747
43,126,2028,20592
31,73,2172,17462
28,82,2778,13960
35,118,1784,14357
55,209,63771,14565
32,69,3443,24821
38,149,44287,46279
29,39,1194,15816
26,140,1098,11251
40,373,59353,37379
38,58,1842,14695
36,25,1184,13747
56,392,62069,14150
26,60,2439,18115
33,291,60008,23192
40,41,2168,22580
39,90,1439,23944
45,97,1390,12876
34,123,2651,16062
58,142,55229,20319
44,80,2346,12868
40,76,3498,15885
42,128,229,21077
43,133,3692,22050
44,25,68882,36784
26,140,3681,15915
32,141,688,17035
40,122,65,18552
41,89,700,21375
30,94,628,14784
44,80,770,19235
34,125,64684,25684
21,142,2422,17453
33,143,3481,17632
38,77,667,17830
33,27,3226,22606
36,428,46096,34149
32,366,41508,48115
43,81,42476,8569
36,92,1376,21083
31,46,52468,17146
42,109,3943,24775
34,732,65199,37805
37,84,2303,19463
31,124,1295,15646
31,68,40556,5109
38,146,499,14442
22,134,1776,11139
31,55,634,16775
42,57,1662,11746
46,486,47510,41234
32,245,57106,38944
36,228,66186,42598
36,129,1114,17031
31,463,50746,9227
32,329,44015,41323
26,121,2196,13156
32,199,49859,24155
36,127,388,22041
34,104,2620,11721
23,112,1712,22739
30,91,1805,14155
41,101,265,17993
23,84,3806,11340
32,505,58321,8156
25,31,2410,14763
28,86,3299,23867
28,92,2694,18503
34,122,2045,20054
32,58,2190,16341
26,127,374,16449
29,74,1378,21265
29,93,64195,28038
36,42,55189,38045
44,39,63989,49985
33,52,3631,11448
36,107,56225,10570
34,30,62675,45180
48,90,47310,42064
53,531,54398,9090
32,106,1510,24849
26,73,3397,23272
25,63,3255,18442
30,85,46558,38186
36,55,2671,18585
30,180,54731,23052
40,628,57071,15176
43,1192,55898,31123
31,101,57594,10996
32,370,41373,16877
35,76,67458,20215
23,64,1639,23717
50,217,46370,28909
35,566,65421,17417
35,86,967,21202
31,48,3631,13703
38,120,532,12042
39,88,839,20829
34,48,66644,44005
29,136,3103,19559
41,145,2342,21960
29,99,68829,9242
31,173,41048,30820
32,47,57882,34156
29,109,266,14307
34,25,381,16198
45,114,3642,11661
36,46,46472,30055
23,92,1442,12662
41,86,1795,24295
32,485,65442,49379
24,132,671,18111
44,176,65560,49242
25,62,1838,14129
44,277,56008,7854
32,74,44007,19520
33,113,416,14253
24,48,1180,21956
38,158,61327,11434
58,234,45830,10760
37,45,2664,14315
38,258,41065,15935
29,523,46893,43876
34,39,396,12076
32,60,60225,17111
31,1816,49075,13305
32,203,42898,31438
30,73,45930,41198
32,728,61710,21939
23,54,3340,24350
30,175,62015,28356
58,63,64044,8897
45,993,49067,44189
31,155,65168,46387
35,53,2494,20687
29,91,56988,49575
44,27,1648,15396
35,333,51603,15545
21,106,1856,12991
38,172,62839,13024
30,34,53159,20876
22,33,2447,12648
36,1040,63928,16099
26,131,1256,18477
24,91,3921,18210
30,79,2975,11005
29,25,64782,15140
32,90,596,12837
21,108,3924,22220
29,168,43044,15798
58,67,41347,24137
43,123,2990,17370
30,167,42145,46730
36,43,3841,18730
24,56,3275,21552
28,92,3861,19883
40,541,41684,9327
30,145,1491,18006
49,85,43549,19367
36,128,54013,40873
26,36,1823,21567
33,125,1483,20798
45,147,2852,12073
30,478,55033,48502
42,85,1520,24889
30,171,55685,37235
33,352,60921,44558
29,755,44528,7882
31,53,1980,19171
40,26,2914,20766
34,104,2137,22615
25,29,905,19649
29,57,64690,29733
49,91,41688,47316
29,122,1870,12843
38,116,2602,23999
32,90,65437,30569
31,228,64015,20827
36,75,2599,14254
57,199,43021,33137
30,1031,67890,40783
29,106,3760,13930
44,93,2341,21182
28,126,2101,17052
36,92,361,13160
30,28,1533,17941
29,173,57528,23542
38,309,48672,39597
27,53,283,21118
21,98,1119,13408
31,117,2264,23783
32,18,43051,16630
25,67,2866,22620
34,139,3628,13741
35,111,834,15755
21,92,1349,11742
31,290,40419,34955
39,37,1140,23846
24,107,1567,12971
45,35,48164,43220
25,77,3013,22786
31,365,67817,23284
32,106,67083,9358
36,138,1430,19231
22,115,3598,16646
31,48,60412,11387
23,115,2835,15341
41,68,1465,24285
30,108,2783,19105
38,95,66322,46253
41,82,1629,22104
43,113,55502,35148
36,371,61120,47243
36,70,64062,44771
44,33,30,23843
58,178,55383,32309
37,133,1451,11020
46,308,56968,36356
43,116,2163,13409
30,115,1022,16098
30,67,2735,15106
34,123,3532,14312
38,94,41682,18331
32,83,385,11790
38,91,3520,18219
32,94,1407,11775
40,81,2712,15693
30,135,2154,18161
33,77,55974,7080
39,67,3742,18164
30,121,3749,11654
35,30,1444,22809
44,146,1928,11448
34,640,55610,41900
40,142,762,22635
22,97,3294,11207
30,151,64708,35809
31,128,1555,24876
23,58,266,22624
47,329,67762,15016
48,111,50604,33392
41,102,1327,12290
32,93,3934,17376
21,36,3041,14591
24,41,16,20846
25,92,2983,12191
31,232,41455,35575
27,92,3488,18291
48,301,55445,43806
33,99,1857,24358
39,101,2942,11667
22,108,3744,16442
59,117,67653,34928
38,89,58058,37046
33,49,45498,49422
25,89,823,20903
56,162,59732,17158
36,141,2897,11436
36,80,3257,21536
38,82,46067,14757
44,39,58058,7577
46,23,58454,15513
33,133,67109,43362
55,45,67865,22680
41,96,1533,23237
34,116,49459,45188
35,410,43962,24520
28,112,93,14807
32,125,61027,43017
34,80,40536,10153
38,115,3962,21407
39,124,270,12129
31,86,52305,39402
25,120,3283,17735
21,58,2746,17094
44,115,3967,20376
37,89,56969,40534
42,75,810,19428
35,221,67883,18121
44,107,56419,33149
30,531,58006,11235
31,114,2280,21940
30,137,3497,17006
25,55,438,15978
35,543,42785,48973
21,57,3751,23323
33,76,2933,12573
27,64,1637,18401
45,71,62259,22074
21,82,2958,22848
38,69,40870,10298
33,51,1614,23921
39,112,3795,20412
50,160,56656,31006
36,51,3456,11631
21,62,1629,19507
31,475,42385,23807
32,322,58450,45651
33,153,65357,7947
27,114,760,21298
39,73,45877,24949
39,281,46684,18459
30,80,44117,44171
36,96,56931,6055
29,62,40094,27999
39,240,48551,28140
29,129,46371,30813
44,931,50683,18701
30,197,58745,34559
43,274,51258,45967
39,150,45814,35977
35,122,429,18617
33,200,65909,7621
25,99,2949,12538
29,88,64531,31386
24,149,417,14598
35,150,57985,11713
39,146,3532,22656
58,308,66465,48122
33,132,3666,20482
50,139,60443,45039
31,42,2908,22850
28,147,3098,16718
49,30,53912,36558
24,46,1768,17571
43,116,3204,20210
39,48,1383,17990
30,418,59724,26011
36,287,42028,34033
32,147,60458,46166
32,282,48406,24557
47,70,68196,7145
23,115,2536,21665
33,83,57088,19258
40,22,47047,15210
35,73,3445,16265
44,73,13,24637
45,454,56506,27219
36,54,3430,14514
45,88,3900,20668
24,44,1795,20048
37,256,68952,23684
32,97,3635,23585
23,27,705,22623
35,71,3987,22877
34,130,1143,23778
27,70,3836,13783
55,124,45287,18949
42,269,65071,8248
44,90,49858,21531
21,77,3568,24893
30,74,2015,17480
39,50,51505,19909
33,105,956,18392
30,224,52667,33225
52,188,54987,42650
31,395,47120,46008
34,1258,57360,37357
45,137,10,12952
30,101,3889,24648
30,33,2376,24632
50,475,53818,23968
23,99,2461,17523
33,172,69077,31286
40,1490,50342,21409
41,125,43733,29590
33,122,1486,16914
43,145,2480,15156
44,62,69252,27898
44,80,878,13226
34,139,490,22614
35,25,3555,21196
42,112,1609,15149
27,122,3807,19539
22,110,3755,12107
23,150,673,19696
30,174,64425,34664
29,278,63931,13570
53,184,59124,39624
53,73,65839,44373
31,184,54525,14293
24,82,119,14867
26,59,2490,12374
33,48,3924,16412
31,359,51606,11186
28,65,2725,23632
29,249,67393,19285
47,164,59330,12087
51,64,48789,5196
51,244,69404,29213
31,70,51565,27284
45,705,51710,12841
45,125,2782,13141
30,178,62444,49013
31,250,68592,38435
31,211,60993,29298
39,50,2608,15299
30,115,202,19288
30,87,3669,17696
30,195,51259,13243
22,71,2312,21107
24,131,87,24113
37,1035,41797,9193
21,28,3826,16862
30,61,2605,19722
31,51,42496,15566
31,111,56455,32082
29,308,61341,40457
44,100,2302,12291
30,214,44813,31929
34,112,163,11925
22,108,1010,24436
41,255,59159,16010
44,42,2546,21882
30,597,41372,43677
38,190,46954,41474
24,47,1383,15748
33,55,55835,44989
28,122,3702,16847
43,86,2998,20512
32,113,52187,32512
42,138,663,14230
30,150,1583,24812
33,176,65121,44552
45,109,1245,14693
33,53,51696,25565
53,888,44154,43142
33,129,43701,16537
24,77,2462,23103
30,197,56488,14052
24,120,1174,12100
37,75,66655,19113
23,30,3719,17442
32,382,57366,48550
38,102,3881,22025
51,486,69998,40445
32,151,63358,19550
33,110,2297,22815
35,138,2772,24243
22,83,3161,18877
29,134,1,15850
34,223,42923,11559
44,29,2744,15136
43,41,128,20829
36,113,114,20226
37,44,261,14133
44,149,1904,17435
51,1166,57295,31593
56,258,65475,31769
31,112,1745,11962
51,140,42578,48384
46,790,62036,39388
22,86,3087,20934
43,85,1466,21368
41,604,55166,21105
34,154,54002,25495
31,131,65538,15339
38,733,63296,11586
31,133,771,14763
42,104,2518,20561
37,130,59585,6808
32,1025,43170,43035
33,98,61246,45572
33,68,50127,35893
31,71,3301,24834
31,559,60459,16744
53,350,69462,47470
30,293,42286,23146
29,29,1545,21130
36,105,55703,41539
45,69,2091,17802
39,689,51952,31183
53,104,48843,33569
40,215,41645,11456
30,311,41640,48956
31,63,54823,31223
21,60,3471,18808
39,40,748,14329
43,81,3567,18219
43,122,1341,20895
35,125,49243,11667
37,63,59161,43460
25,34,3912,14186
28,83,2903,17923
36,61,45085,46159
46,123,41206,30833
36,120,1571,16120
45,28,1524,17950
43,112,366,20015
56,51,65751,24696
31,425,65366,47617
38,34,2775,23786
50,547,53756,43140
27,76,2860,18316
22,52,1497,15793
43,47,40716,10223
33,147,808,15217
30,93,1531,15965
42,230,56178,48516
47,109,67577,27641
35,361,46236,25537
27,25,1696,19288
40,107,47745,15541
31,435,61244,36766
23,32,1696,21950
33,294,51129,39881
40,141,765,22799
32,470,54758,16150
24,94,2460,23490
33,175,59374,22381
53,380,51178,14777
32,215,64764,7101
27,96,1188,11159
30,267,58517,23606
32,126,3747,21248
31,207,60753,29616
49,73,67101,9071
23,45,821,15769
28,89,2984,12068
42,14,42496,10773
34,104,1268,13370
36,39,1247,12285
36,52,44583,28567
42,135,2423,24170
30,65,649,18879
34,113,47531,13601
55,159,40585,26364
26,89,3144,17322
33,145,2193,19147
39,195,68379,43463
31,16,65668,5615
37,130,392,19887
30,25,55353,48056
50,340,52110,11823
27,47,2376,17754
35,192,43497,26760
36,768,66589,40678
40,426,41313,37076
39,260,68771,13473
39,352,45088,33981
57,114,59228,13553
37,147,3118,14958
51,187,52046,15347
23,94,3990,23177
54,653,48708,40945
31,276,47598,28695
31,230,67298,37473
34,34,1424,11176
47,9,52216,24778
29,136,1074,24565
34,109,892,20736
34,53,1463,14140
30,51,2056,21994
33,82,2151,12714
33,240,44529,8412
35,74,912,20933
23,140,2543,20214
29,46,577,23533
27,107,1290,13680
29,115,808,22274
39,279,55678,35506
29,166,43155,26922
49,40,61065,35043
42,93,49729,21992
34,112,2159,18073
26,30,3902,18265
29,265,45311,17682
29,44,3239,13603
38,74,3939,23764
46,201,50338,26541
49,106,62457,32259
31,138,1943,14067
33,98,466,13368
38,106,63504,5021
32,28,829,11136
51,101,56428,39643
30,85,2997,22101
32,93,66576,41326
30,127,58651,5645
38,88,62317,33681
41,115,416,15113
39,43,59949,7369
32,813,58082,46712
43,41,2940,12193
29,54,619,17278
31,627,43583,20446
27,28,3877,11763
30,399,52722,34622
36,43,1467,21690
36,911,54968,18478
36,352,44186,14180
43,20,44154,35817
40,140,2822,22428
39,66,3285,12786
33,83,214,18199
29,43,58823,29906
26,84,1518,22904
24,81,488,23103
35,107,1050,17330
36,61,47567,32317
33,130,66672,25799
33,119,49978,48784
39,165,67778,27435
28,127,1522,15623
33,133,46907,18514
52,179,51974,9608
38,49,2433,24710
25,51,100,13790
35,198,68834,43264
22,37,2425,19739
33,45,1138,20262
29,49,3082,16207
21,139,3284,18460
33,386,41151,45822
26,112,78,15271
31,434,64575,6248
28,82,3578,17291
23,107,1677,16859
35,1145,57649,8480
39,148,66682,41521
30,329,51937,21416
36,221,43021,32618
43,40,3208,19446
25,147,3792,11263
38,82,672,16271
36,159,68506,16320
33,470,61572,15678
30,75,51681,7311
32,155,67299,48155
41,147,49459,10532
41,167,61908,37561
34,75,878,15465
29,98,1243,24891
35,533,61704,44396
22,29,1787,16981
30,303,59851,23330
27,114,120,24753
29,225,61619,34567
39,90,40741,30416
30,83,3550,22638
32,208,67685,42708
45,81,2858,23345
30,56,66300,39990
31,319,63002,42566
21,113,2285,20320
27,145,1924,24731
56,871,68403,26846
28,59,1426,22353
28,35,3854,14912
30,88,43754,35357
58,279,47341,23104
22,123,912,21486
31,118,1280,18327
41,80,3487,14596
38,70,2342,12463
25,105,604,24600
33,86,3404,18902
49,611,68611,39685
24,136,1686,22855
28,133,1896,11044
37,57,2894,18853
27,144,1695,20183
57,172,68273,17171
29,315,67239,17655
41,132,2650,12782
33,117,67249,40394
42,112,493,19734
32,45,3103,15978
29,281,64882,45405
36,317,40416,31164
39,116,48005,37215
23,96,439,20380
32,98,1842,13534
55,97,68723,41849
55,104,63303,30729
27,44,3747,12056
33,124,2819,19339
33,93,3680,20598
31,251,45619,25972
44,33,866,13827
43,84,641,22852
32,251,57006,41714
29,341,59408,23860
30,106,62301,8473
30,361,54312,13237
37,212,61600,8376
55,131,42793,10433
38,60,56790,38741
28,136,444,23098
36,122,1612,18051
30,282,58219,26766
26,136,2251,18640
38,25,327,11972
32,250,41464,34257
42,172,49326,11509
31,210,68017,16982
30,952,50183,28216
25,46,2679,13401
45,42,1615,22646
31,194,48681,17767
31,233,42440,41462
45,136,3128,13370
34,493,53541,16972
30,168,63241,34369
36,688,66289,45488
29,205,48448,10409
41,713,46527,36715
33,2420,57166,29770
52,176,45399,23969
38,215,59131,33019
33,90,45635,5413
32,292,51498,5576
30,232,41562,18891
49,88,46355,38579
22,82,1987,17551
37,87,31,17524
35,295,54737,18879
22,58,761,17429
55,430,43259,41551
39,32,158,16183
43,140,731,14308
41,233,61471,35312
25,68,1148,23253
43,59,543,14698
59,370,46871,25535
29,766,69246,35979
36,71,3442,23062
48,298,59475,5412
22,117,274,13912
32,324,42044,33143
48,537,42109,41414
33,182,61823,6477
31,96,47279,17676
36,90,47784,9954
30,59,51685,16531
21,52,3218,16483
25,50,1125,19483
41,146,64386,44097
30,769,47976,6293
21,127,2475,14463
39,129,1578,21226
31,123,2999,18695
40,825,59638,15996
23,80,1743,14433
30,43,833,21515
23,143,2719,16321
37,76,42564,49825
51,310,59438,47622
26,61,1733,12646
42,144,1747,11160
36,40,44488,38416
45,104,41124,21690
30,57,1588,14883
28,73,3350,19987
38,1476,43432,32990
32,476,67877,18378
29,148,3284,21103
24,43,477,22037
41,39,3115,18100
24,113,2059,15114
45,265,46884,24618
38,37,390,11918
27,26,1304,15521
27,132,1677,18852
34,91,58645,23864
34,82,773,12049
39,391,41006,6187
31,1855,49547,23590
30,2453,68284,40032
30,41,389,17408
29,83,45031,44497
25,104,2986,18739
42,91,46771,26182
56,254,50423,41384
38,125,1328,11022
42,249,69356,18470
21,61,683,21937
51,358,54946,21637
33,83,481,20652
45,139,3062,17178
54,138,68330,9639
44,275,46070,45324
23,36,1055,18665
45,69,61219,6037
35,42,3837,16308
56,266,69831,10948
58,159,66317,17067
46,116,58256,19346
30,87,320,23306
44,358,41962,38347
36,59,700,19201
32,41,47199,26463
38,134,1449,22425
43,298,58849,7152
36,86,67583,48295
42,59,3675,14605
41,299,55721,42573
37,84,1508,22933
28,144,3983,24236
33,336,50868,44601
38,54,2210,11403
43,44,3166,19428
33,118,2111,17641
35,97,1012,22645
38,35,548,15900
49,65,43852,13465
27,30,1771,17506
54,267,55799,23953
30,138,1311,11095
32,54,54321,19121
50,108,43130,29413
49,66,56020,8141
57,108,68635,11528
50,49,55006,10561
53,1221,62486,38579
38,71,68990,23403
23,115,1891,22960
29,133,457,23362
58,127,49232,14796
28,46,247,11183
37,215,41997,23479
41,33,294,24654
36,248,59424,46113
21,110,2305,17703
43,163,53392,37583
30,337,46440,16854
32,31,332,11931
40,111,52322,36543
31,63,40789,41148
44,44,1127,18318
36,569,58269,17752
29,153,60561,19093
29,126,2017,17001
48,208,44719,37112
57,22,56753,22210
45,143,1479,17073
58,120,67831,47109
34,253,46501,18310
34,94,3926,22023
38,321,62206,5235
41,131,1036,15619
39,38,3101,18303
21,127,1329,15240
42,81,48875,9406
30,423,45102,34651
41,107,524,22316
32,98,2552,21669
23,78,2295,14036
43,62,63107,24236
31,588,50439,13435
31,68,800,20096
45,93,1009,11573
29,530,43382,7198
30,97,3724,22878
28,110,867,16218
36,158,47190,9225
47,258,53198,46122
37,73,52938,12930
25,65,618,11102
30,13,40381,22908
34,470,48822,35426
40,58,447,19339
29,93,1721,14272
48,91,66166,22413
49,345,43576,30050
29,346,67734,12357
47,107,56594,37345
22,108,3253,19424
33,710,64513,47787
58,110,57014,12351
31,47,974,18254
39,73,44327,8620
26,125,724,21604
34,56,511,22517
36,254,57836,6074
30,122,1450,15363
43,40,57374,23954
29,88,3201,11929
50,183,61912,14267
41,32,2689,13534
55,585,48380,33250
42,76,3757,15135
30,222,69813,46188
34,38,2398,18383
43,158,50447,9528
29,215,65447,15256
31,30,65125,44960
28,43,845,19137
35,263,49464,13628
48,344,47249,44853
37,63,2902,14657
48,103,56739,17399
26,67,3593,20922
43,74,65387,6952
47,105,63356,18875
29,206,52337,9607
23,55,3481,18280
40,175,59889,30338
29,140,59858,36399
26,68,123,22032
29,130,2401,14880
45,143,467,12150
43,92,3091,12119
29,1166,58144,16882
40,40,960,19181
36,83,1735,11858
24,101,3783,16318
39,114,2196,11059
34,53,1868,16834
22,54,3235,17139
57,181,53587,10883
48,218,65688,19779
34,429,51313,25561
32,327,49674,34263
57,216,64025,16997
45,201,51388,23803
50,102,64663,24247
32,33,1733,19596
42,58,60744,48465
30,221,61889,35835
40,957,49010,48933
42,104,956,19233
34,161,53575,15023
45,76,2457,11745
51,167,50405,49224
37,131,3598,15574
44,89,50616,26692
41,29,2984,18578
57,56,68307,38446
33,73,1835,24302
36,1022,64138,15027
36,189,60217,44308
23,91,3934,20353
40,154,41173,38873
25,140,3444,20300
34,139,1218,22087
55,143,49641,19541
50,169,67197,27255
25,144,2702,18044
31,60,1916,22252
42,133,40232,40609
50,49,61898,31366
21,46,1997,23717
57,189,41254,23596
51,218,69891,37181
42,148,3566,16830
57,105,65830,33971
57,849,59252,34570
31,65,2287,23707
43,51,1269,14571
23,33,1858,15172
45,109,2246,22581
37,68,42798,38356
32,74,44948,13245
27,133,3088,20419
36,116,2313,23785
45,145,1215,11741
29,118,1313,22275
44,144,42061,7560
23,27,2722,14365
39,169,48594,37023
24,93,2876,18280
23,98,2647,11103
